"ids","rel.ids","mzs","RTs","Ints","relationship","isotope.pattern","charge"
6117,117,140.068329348989,97.7877484783696,118974.791942749,"",NA,NA
13463,76,995.825785480988,224.906476219047,27909.2871526538,"potential bp|isotope",16,1
11386,231,287.248581929479,223.334138450503,40071.4954020138,"bp|isotope",1,1
12496,76,573.527415681775,224.311883791982,32603.5557195791,"potential bp|isotope",2,1
16947,231,573.527302650957,222.570811127495,13941.1712536574,"",NA,NA
13430,76,487.425638348218,224.265658030924,28039.250325207,"potential bp|isotope",3,1
11109,76,470.417402063712,224.35816295322,42226.4796072453,"potential bp|isotope",10,1
12121,76,315.279805348116,225.857172669746,34785.7720715254,"potential bp|isotope",15,1
12802,76,627.351454074382,223.931003482524,30865.4070133404,"",NA,NA
12780,231,1041.82815643972,223.887125484713,30984.8682221216,"",NA,NA
11344,76,899.684781351871,224.742364565601,40357.7360744993,"",NA,NA
17163,8309,899.684427630114,227.53564803034,13057.3440008229,"bp",NA,NA
11442,76,565.36094097061,224.342136420123,39559.1207298613,"",NA,NA
9438,4506,786.554339372227,223.022672787488,58816.4744536399,"bp",NA,NA
9235,231,335.258042081787,223.682801160343,61474.3438691116,"",NA,NA
9757,4501,574.396318062438,222.650615894373,54981.9586473668,"bp|isotope",0,1
15590,5495,574.396066757613,229.961093797687,19269.3262867794,"bp|isotope",0,1
1820,231,552.46526730389,223.565633754013,582236.656407065,"potential bp",4,1
5856,4503,576.462268606977,223.489067511052,126287.3497476,"",NA,NA
7773,76,590.408404870406,224.583044879957,82762.8378344728,"potential bp|isotope",8,1
14317,231,518.428381524064,223.489030883853,24167.008133454,"",NA,NA
9587,231,517.425211542844,223.502464870053,57030.1150246219,"",NA,NA
5800,76,898.681755049276,224.919066619337,127911.755745035,"potential bp|isotope",6,1
9895,231,554.468424388123,223.364973730047,53331.3610071611,"potential bp|isotope",4,1
3701,4503,581.417527949389,223.219028903572,239277.604466165,"bp",NA,NA
10772,332,581.408664829312,204.44043554506,45002.4195363661,"bp|isotope",1,1
8432,4736,581.417383080506,215.706119941131,71447.9605582399,"bp",NA,NA
8185,8485,581.417443008829,228.881670291704,75446.7895064875,"bp",NA,NA
11101,568,1019.8354395894,232.850953147408,42288.8881068698,"",NA,NA
12505,93,531.471125459477,235.245339182127,32545.6290143741,"potential bp|isotope",9,1
4060,76,897.678329227924,224.682810606269,211653.54293153,"",NA,NA
9954,6974,545.416296412335,227.952427735167,52779.5956589406,"bp",NA,NA
17160,231,1017.81179822765,223.643952012671,13077.8929769428,"",NA,NA
13092,93,1046.85412192484,235.335493236001,29529.0039028879,"potential bp|isotope",2,1
18118,151,1046.85352920052,242.42932157961,6335.87234341664,"potential bp|isotope",4,1
11703,93,552.398527300345,236.020991352109,37682.7237685084,"potential bp|isotope",6,1
11983,93,616.42663595401,234.991207564921,35654.9643587054,"potential bp|isotope",1,1
15447,3391,538.429955475709,245.009391238089,19805.1347921331,"bp",NA,NA
14944,6685,1031.84366660631,237.738122024633,21702.016343668,"",NA,NA
16865,3392,1031.84418561932,244.884144294784,14338.0846579783,"bp",NA,NA
13197,6813,523.424977548441,246.208393241386,29087.8283377835,"bp|isotope",0,1
16224,6814,625.410829257304,246.0020533951,16951.3032599707,"bp|isotope",0,1
9927,151,511.435782490503,242.935240258222,52998.1217102049,"",NA,NA
6181,3222,604.483326379286,247.67028792181,117410.419795923,"potential bp|isotope",0,1
9061,6815,299.258362179006,246.811417761044,63740.6046905576,"bp",NA,NA
10817,2566,922.685304536332,206.757755966319,44663.6359499269,"bp",NA,NA
15329,3223,1057.8596793485,248.16612500373,20237.5985412232,"",NA,NA
16374,6815,1069.86076070378,246.796792049112,16335.3210992248,"",NA,NA
13909,67,259.21696727493,249.972824169442,25861.8892779434,"potential bp|isotope",15,1
10369,6717,579.476596789527,240.12052835412,48608.9837848958,"bp",NA,NA
8420,442,584.439811046704,240.378786735629,71628.9480227155,"bp|isotope",0,1
10466,67,642.440227819547,250.439025580051,47778.7010514723,"potential bp|isotope",6,1
11219,67,245.226385389761,250.348211980342,41310.5980829738,"",NA,NA
9648,67,625.55683687414,250.131521256746,56222.0568457974,"potential bp|isotope",16,1
8984,6915,339.289107809192,195.438863098495,64583.8994215174,"bp",NA,NA
4549,3380,339.289346373789,243.332282388724,179103.474849609,"",NA,NA
11163,1576,1095.87539192729,259.701496079458,41728.7452911931,"potential bp",2,1
11814,1576,641.436337212283,259.479936568426,36987.2359688415,"",NA,NA
1233,46,1005.24810085206,259.540025623187,900827.030154668,"",NA,NA
9486,1579,563.407910427172,258.513667119456,58330.3549419514,"",NA,NA
17222,5525,563.408448050892,265.039224694423,12762.8822491438,"bp",NA,NA
5962,1581,549.413289535501,259.130820694321,123253.503514515,"bp",0,1
10239,67,950.713300051371,249.372149784267,49761.6855139804,"potential bp|isotope",7,1
4467,1576,576.410038907127,260.049246151896,184166.238191676,"potential bp",3,1
7665,1579,548.436326226445,258.353060112562,84684.925637779,"bp",NA,NA
9091,1576,577.409792136218,259.617109310878,63246.4872003148,"potential bp|isotope",3,1
12744,4600,363.294498814637,268.607187367603,31194.6658195314,"bp",NA,NA
11323,3745,507.439060245384,257.517947923183,40511.8418535653,"",NA,NA
2127,1576,555.481127490138,259.702283015532,478166.486216842,"potential bp|isotope",1,1
11955,1576,543.479802948022,258.289483227112,35890.7478350016,"",NA,NA
13556,65,611.421542027719,272.63627195596,27502.5884541587,"",NA,NA
10986,1956,287.248621461937,272.078223916717,43274.4666934918,"bp|isotope",0,1
11405,65,601.558357543851,271.641672731534,39896.8241327274,"",NA,NA
16966,4340,815.585428417057,271.21754589624,13899.1757551958,"bp",NA,NA
2216,4341,586.539486011615,270.894800784858,457055.641831603,"bp",NA,NA
12344,65,515.457406637842,272.606335518599,33506.4545790576,"potential bp|isotope",13,1
13814,65,699.438604162411,272.592010229192,26279.0841712865,"",NA,NA
13823,65,1063.84945218254,272.605330983239,26232.2637161346,"",NA,NA
12851,65,655.382675562687,272.535484804028,30688.3603437119,"",NA,NA
11366,215,1098.89424863729,270.040531480821,40225.9386555837,"potential bp|isotope",1,1
17269,6647,1098.89462699216,276.292935609395,12581.4991517693,"bp|isotope",0,1
9729,215,1097.89050322902,270.351897118332,55396.9676013053,"potential bp",1,1
989,1576,560.436828245049,259.536836853307,1141688.7503343,"bp|isotope",4,1
9607,644,625.422689550136,261.439022507466,56837.5396828985,"bp",NA,NA
12713,3122,603.427153379735,266.537227457337,31365.0075554241,"bp|isotope",0,1
8233,231,559.425451875962,223.259094724336,74784.4072091728,"potential bp|isotope",0,1
3103,3913,559.433313247388,278.166729690428,299801.690703318,"bp",NA,NA
363,1576,559.433607642115,259.620834464152,3222792.45902414,"bp",4,1
8295,8068,610.453899706772,260.968746137911,73539.8831358879,"bp|isotope",0,1
8368,4333,610.453968409903,270.500859004052,72337.0091314454,"bp|isotope",0,1
9168,6649,610.45395365903,276.593809103001,62262.6663460295,"bp|isotope",0,1
12999,6648,342.30797088976,275.784583696033,29952.951506005,"bp|isotope",0,1
9227,4332,546.459717298593,271.168261803348,61593.136753289,"bp|isotope",0,1
6742,6648,341.304518293021,276.299555017707,102594.237608192,"bp",0,1
12699,62,541.469577783908,283.526476358932,31432.3101516437,"potential bp|isotope",2,1
13083,473,1076.90091221886,280.747657401956,29582.9746093813,"potential bp|isotope",0,1
9001,1964,335.258046583905,271.539217326271,64405.2871180004,"bp",NA,NA
11543,65,259.217125471297,272.592472280778,38869.5625141663,"potential bp|isotope",10,1
12067,62,259.217157984732,283.928082656642,35187.7082186043,"potential bp|isotope",7,1
13547,62,1103.91924350259,283.912531794991,27541.4330207929,"potential bp|isotope",3,1
12304,3533,165.090946295655,289.084665048341,33717.31432296,"",NA,NA
8365,3544,495.383540456297,288.841232908479,72391.2924705921,"bp",NA,NA
11709,109,540.460077365445,293.383240064504,37621.7006525819,"",NA,NA
11984,1873,681.396829321854,283.933062987978,35649.0783823218,"bp|isotope",0,1
7016,3533,474.401926245639,289.039474176682,96761.5269652054,"",NA,NA
3942,3238,585.449975730351,248.314005373397,220817.825290356,"bp",NA,NA
9120,62,840.601295931691,283.993433526234,62965.7990216757,"potential bp|isotope",0,1
5598,3533,491.4285037291,288.886706132554,134550.232656849,"",NA,NA
7799,4342,564.47039822749,270.39345429958,82434.2409441344,"bp",NA,NA
13550,3542,1088.90968720926,288.549182247466,27527.2630549304,"bp|isotope",0,1
17787,3201,1088.9101864407,296.559139682752,9580.42456856862,"potential bp|isotope",0,1
14806,240,1099.89770568048,269.59876951064,22227.3390300917,"",NA,NA
11589,3542,1087.90650049859,288.619234107054,38509.9359434077,"bp",0,1
17478,3201,1087.90662961106,296.397628959083,11437.2313564335,"potential bp",0,1
9825,2552,258.214529613585,234.288905096886,54098.4069262206,"bp",NA,NA
3269,3533,473.398608521897,288.858214490091,280537.62532411,"",NA,NA
7730,3204,685.479795121905,296.776652189538,83563.9827760069,"bp",0,1
15162,5044,1114.92486278246,300.207893956636,20817.2839740648,"potential bp|isotope",0,1
10335,54,670.471535665455,302.313128026272,48900.0326754748,"potential bp|isotope",8,1
13366,5044,1113.92250589978,300.316592809164,28341.4066926401,"potential bp",0,1
10014,6913,365.304683831308,298.313405045969,52153.1363642088,"bp",NA,NA
9014,5044,327.289432681021,299.619082017095,64296.7082186587,"",NA,NA
5220,3218,680.52330023866,297.490119114994,147976.812124795,"bp",NA,NA
11938,6868,1126.92512294055,295.058640334601,36005.1763429324,"bp",NA,NA
10435,3201,1125.9220731011,296.579238279456,48038.1662058536,"bp",NA,NA
9570,1701,653.588249111445,301.599414652043,57286.2152831708,"bp|isotope",0,1
13607,54,1154.94795677637,302.551580207805,27252.5439982771,"potential bp|isotope",4,1
12260,54,645.424243148505,302.285575582394,33925.1799105765,"",NA,NA
9154,3204,686.484672872987,297.029532753179,62535.4583225115,"bp|isotope",0,1
11773,54,287.248257913378,302.098359637893,37241.1387175472,"potential bp|isotope",14,1
12023,727,652.442151743405,297.869519465175,35477.1249266138,"bp|isotope",0,1
8723,3553,627.43951528246,290.453083575638,67708.13311829,"bp",NA,NA
11654,3991,832.583023840816,312.723628404649,37979.0187927835,"bp",NA,NA
9211,1694,335.258046479933,301.459980979881,61828.5234221491,"bp",NA,NA
8223,3903,636.46776594957,277.502825883727,74873.7584529171,"bp|isotope",0,1
5837,54,549.466373510803,302.157621112014,126761.216872282,"potential bp|isotope",9,1
8827,189,549.473195669558,312.28466355265,66461.375488133,"potential bp|isotope",0,1
7433,54,977.740826098985,303.157252453192,88472.50057775,"potential bp",16,1
8651,54,978.744279705239,303.069009811916,68620.6874463487,"potential bp|isotope",16,1
12223,189,1178.95589853711,313.325104008048,34116.2802129093,"potential bp|isotope",4,1
1812,2764,577.44651269412,314.017563617399,584407.719888731,"bp",0,1
9314,1690,599.465132319629,301.176688098253,60329.4188662389,"bp",NA,NA
875,54,603.438929880433,302.821617916534,1341164.46702989,"potential bp",17,1
11473,189,1177.95281149529,313.203901362355,39353.1338715175,"potential bp",4,1
7002,189,584.513756600495,313.120730850787,96947.4995856229,"potential bp|isotope",2,1
8164,2640,677.45490467193,309.954230854728,75814.6290562529,"",NA,NA
8183,54,263.237136587503,302.281345370104,75462.3185188553,"",NA,NA
9122,5053,662.483890379762,300.389353091105,62929.3840165741,"bp",NA,NA
6358,6615,661.480750229269,300.784273645251,112312.708668823,"bp",NA,NA
8620,355,1204.97187180419,315.529229822713,68942.0964003385,"potential bp|isotope",0,1
13204,3825,735.497852328205,320.794922231259,29052.2809992416,"bp",NA,NA
11119,2780,678.602202977354,315.221692520109,42178.2782765736,"bp",NA,NA
7022,2669,535.470872864227,310.847037196289,96665.7803319448,"bp",NA,NA
10882,2528,706.538108817649,325.690904095047,44105.9694693238,"",NA,NA
8812,92,566.473319207683,326.482292612755,66552.1894949733,"bp|isotope",9,1
13232,92,287.248433143927,325.745046476196,28940.7695297394,"potential bp|isotope",10,1
10016,2781,695.483124113089,315.045911970866,52145.7340242646,"bp",NA,NA
4680,240,587.456987447012,269.907096784817,172273.558280415,"",NA,NA
10677,2528,711.495242147903,325.282924946058,45963.7702548704,"bp",NA,NA
13297,5020,1141.95303423994,327.591859434656,28668.722218643,"bp",0,1
757,2538,524.470583129776,326.283838613102,1550390.5522015,"bp",NA,NA
2418,1844,524.462082397548,336.35984186962,413272.355395798,"bp",NA,NA
12957,77,697.454924686307,332.414948166066,30126.2249059092,"",NA,NA
11847,5001,367.321091219161,334.027904193456,36696.6379639957,"bp",NA,NA
12627,60,1159.98154676026,336.584805946199,31881.8437456469,"potential bp|isotope",2,1
1970,61,656.475716606182,341.525420016398,524105.976449737,"potential bp",8,1
1071,3402,663.454274043291,346.422290590348,1046113.77262473,"bp",NA,NA
2909,5433,664.457122408309,343.852961024078,325645.926733001,"bp",NA,NA
8173,4794,1205.98425639366,340.424581326643,75610.3543037895,"potential bp",2,1
11611,4804,1144.97200631215,340.530098708428,38296.7305929453,"bp|isotope",0,1
810,3507,612.505084758717,74.6393038873876,1452842.33120693,"bp",0,1
12062,7410,713.510656247671,344.206352148124,35235.4339715422,"bp",NA,NA
12354,2413,708.555795349048,344.652955526918,33461.3075144321,"bp",NA,NA
7287,4794,623.542649565213,339.464301292691,91183.2196807893,"potential bp|isotope",1,1
7643,62,286.24588676546,283.769141118146,84963.0804049256,"potential bp|isotope",12,1
12308,45,1233.00249429318,351.453715983156,33702.2267684463,"potential bp|isotope",14,1
17012,87,1233.0026176295,344.899404130392,13714.5665000342,"",NA,NA
11587,45,1231.99917085242,352.463626603254,38518.4185898191,"potential bp",14,1
16023,7411,1231.99863413355,344.152395103153,17636.993107039,"bp",NA,NA
6703,77,721.499761367576,332.242193769239,103453.062368164,"",NA,NA
6662,3767,415.272924985711,146.102543388242,104445.454687883,"bp|isotope",0,1
10361,4141,415.273243827989,111.954256460509,48656.1555630249,"bp|isotope",0,1
10624,107,681.621615516405,354.23464092815,46444.2378894561,"",NA,NA
8253,273,1208.99355272806,333.631779237616,74454.648952986,"bp|isotope",0,1
11639,3626,707.489514761219,357.649088232132,38105.3538416395,"bp|isotope",0,1
4218,6910,509.457844492493,298.447747861455,199994.919155106,"",NA,NA
10827,5278,631.51517762527,366.147395950198,44544.2455911873,"bp",NA,NA
5743,54,634.530593506412,301.652384967665,129707.488298935,"potential bp|isotope",12,1
10199,189,634.531509153205,312.127475012996,50150.1137666787,"potential bp|isotope",3,1
6818,1855,690.515093727641,341.098107854503,100869.369777532,"bp",NA,NA
15384,5264,1248.03057029179,367.338798441365,20036.8976994068,"bp",0,1
14358,3696,678.590240816826,368.133462540678,24037.6020080495,"bp",NA,NA
11600,53,265.252649904815,361.382171651579,38366.764558828,"",NA,NA
11811,3708,677.581109081445,368.530461608405,36994.158457531,"bp",NA,NA
13751,1974,1164.01282285939,372.472086336908,26604.3747291812,"bp",NA,NA
5899,4286,596.514584816952,374.741994486653,125189.334709026,"bp",NA,NA
4686,3403,596.511822515179,346.477701511833,172060.586488998,"bp",NA,NA
7081,4625,596.509702243091,360.243068944034,95384.5614029403,"bp",NA,NA
8114,5270,596.509500357528,365.967886986039,76716.8331300893,"bp",NA,NA
6345,5297,596.516806260151,338.638786972275,112645.000158203,"bp",NA,NA
5616,5130,596.510840363812,349.897357884291,133648.366891134,"bp",NA,NA
4493,2605,596.510335438711,370.92114809883,183116.092857253,"bp",NA,NA
3624,4270,631.505959748091,374.489010755504,245102.437382139,"potential bp|isotope",1,1
12637,1968,1199.01843997945,373.591141220972,31843.4145239319,"",NA,NA
6524,110,338.277275173031,315.145472393853,108131.259744673,"potential bp|isotope",3,1
17372,6029,1224.03095066331,376.475425486196,11955.5562989384,"bp",NA,NA
8866,1228,603.525911547579,380.24952673688,66044.9611573318,"bp",NA,NA
7819,4278,666.515034172,374.510572909687,82135.3440705441,"bp|isotope",0,1
16498,250,693.499266748717,377.865318093881,15883.3232334246,"",NA,NA
12198,1968,590.524897963372,374.071124983765,34265.6787887696,"",NA,NA
13332,6016,1237.03374430883,375.887755693026,28498.6168132176,"bp|isotope",0,1
12985,6016,1236.03042041078,375.860940774322,30042.3609668683,"bp",0,1
1118,77,641.504560687534,331.653050469237,1000066.75179708,"potential bp|isotope",4,1
3148,1864,641.505204025169,341.360360662442,293789.931002115,"bp|isotope",0,1
3951,5122,641.514755748251,349.809387627788,220372.441467056,"",NA,NA
6179,1968,625.558817218721,374.025815729733,117437.78530193,"bp",NA,NA
9522,342,1008.78913074398,382.633431136193,57969.020537188,"potential bp",0,1
12391,342,896.666385962184,382.778222800014,33224.8396201871,"potential bp|isotope",1,1
9997,342,895.662805422824,382.709132423237,52356.6246338506,"potential bp",1,1
18096,3455,1201.03529214448,390.581874269395,6611.01304322402,"bp",NA,NA
3779,4794,636.54729859718,340.927126365727,233582.029958496,"",NA,NA
14655,3446,602.565465132558,391.671731504293,22803.2704123443,"",NA,NA
8652,5884,687.574400513965,382.000426072374,68609.6832093886,"",NA,NA
13764,2171,646.609453778041,395.038081186523,26523.8477708107,"bp",NA,NA
14102,4915,646.609249045871,393.36486295522,25084.1928216337,"bp",NA,NA
10789,3454,566.523457503747,391.933557218449,44887.8401998639,"bp|isotope",0,1
13401,5530,1228.04655141657,392.569907143763,28185.259704804,"bp",NA,NA
11156,5531,707.502366204383,392.10680899161,41791.1785615434,"bp",NA,NA
14391,6016,1238.03592430107,376.184975083093,23886.6242492543,"bp|isotope",0,1
9003,5884,692.530211740327,382.375575396853,64381.9201198227,"bp|isotope",0,1
16409,2078,1243.04621777149,398.735199578854,16213.5329464016,"bp|isotope",0,1
15356,2078,1242.04445654719,398.735199578854,20158.126239872,"bp",0,1
3490,3654,709.521834916595,401.932194701802,257425.906414667,"bp",NA,NA
13276,3463,709.514932259939,391.774030566347,28742.8453462752,"bp",NA,NA
